PMID,Authors,Title,Date,Abstract,PMC ID
22232634,"Min-Ah Park, Kyung-A Hwang, Kyung-Chul Choi",Diverse animal models to examine potential role(s) and mechanism of endocrine disrupting chemicals on the tumor progression and prevention: Do they have tumorigenic or anti-tumorigenic property?,2011,"Acting as hormone mimics or antagonists in the interaction with hormone receptors, endocrine disrupting chemicals (EDCs) have the potentials of disturbing the endocrine system in sex steroid hormone-controlled organs and tissues. These effects may lead to the disruption of major regulatory mechanisms, the onset of developmental disorders, and carcinogenesis. Especially, among diverse EDCs, xenoestrogens such as bisphenol A, dioxins, and di(2-ethylhexyl)phthalate, have been shown to activate estrogen receptors (ERs) and to modulate cellular functions induced by ERs. Furthermore, they appear to be closely related with carcinogenicity in estrogen-dependant cancers, including breast, ovary, and prostate cancers. In in vivo animal models, prenatal exposure to xenoestrogens changed the development of the mouse reproductive organs and increased the susceptibility to further carcinogenic exposure and tumor occurence in adults. Unlike EDCs, which are chemically synthesized, several phytoestrogens such as genistein and resveratrol showed chemopreventive effects on specific cancers by contending with ER binding and regulating normal ER action in target tissues of mice. These results support the notion that a diet containing high levels of phytoestrogens can have protective effects on estrogen-related diseases. In spite of the diverse evidences of EDCs and phytoestrogens on causation and prevention of estrogen-dependant cancers provided in this article, there are still disputable questions about the dose-response effect of EDCs or chemopreventive potentials of phytoestrogens. As a wide range of EDCs including phytoestrogens have been remarkably increasing in the environment with the rapid growth in our industrial society and more closely affecting human and wildlife, the potential risks of EDCs in endocrine disruption and carcinogenesis are important issues and needed to be verified in detail.",PMC3251756
22214767,"Yipeng Sui, Ni Ai, Se-Hyung Park, Jennifer Rios-Pilier, Jordan T Perkins, William J Welsh, Changcheng Zhou",Bisphenol A and its analogues activate human pregnane X receptor.,2012,"Bisphenol A (BPA) is a base chemical used extensively in many consumer products. BPA and its analogues are present in environmental and human samples. Many endocrine-disrupting chemicals, including BPA, have been shown to activate the pregnane X receptor (PXR), a nuclear receptor that functions as a master regulator of xenobiotic metabolism. However, the detailed mechanism by which these chemicals activate PXR remains unknown. We investigated the mechanism by which BPA interacts with and activates PXR and examined selected BPA analogues to determine whether they bind to and activate PXR. Cell-based reporter assays, in silico ligand-PXR docking studies, and site-directed mutagenesis were combined to study the interaction between BPA and PXR. We also investigated the influence of BPA and its analogues on the regulation of PXR target genes in human LS180 cells. We found that BPA and several of its analogues are potent agonists for human PXR (hPXR) but do not affect mouse PXR activity. We identified key residues within hPXR's ligand-binding pocket that constitute points of interaction with BPA. We also deduced the structural requirements of BPA analogues that activate hPXR. BPA and its analogues can also induce PXR target gene expression in human LS180 cells. The present study advances our understanding of the mechanism by which BPA interacts with and activates human PXR. Activation of PXR by BPA may explain some of the adverse effects of BPA in humans.",PMC3295358
22205965,"Enrico Campioli, Amani Batarseh, Jiehan Li, Vassilios Papadopoulos",The endocrine disruptor mono-(2-ethylhexyl) phthalate affects the differentiation of human liposarcoma cells (SW 872).,2011,"Esters of phthalic acid (phthalates) are largely used in industrial plastics, medical devices, and pharmaceutical formulations. They are easily released from plastics into the environment and can be found in measurable levels in human fluids. Phthalates are agonists for peroxisome proliferator-activated receptors (PPARs), through which they regulate translocator protein (TSPO; 18 kDa) transcription in a tissue-specific manner. TSPO is a drug- and cholesterol-binding protein involved in mitochondrial respiration, steroid formation, and cell proliferation. TSPO has been shown to increase during differentiation and decrease during maturation in mouse adipocytes. The purpose of this study was to establish the effect of mono-(2-ethylhexyl) phthalate (MEHP) on the differentiation of human SW 872 preadipocyte cells, and examine the role of TSPO in the process. After 4 days of treatment with 10 µM MEHP, we observed changes in the transcription of acetyl-CoA carboxylase alpha, adenosine triphosphate citrate lyase, glucose transporters 1 and 4, and the S100 calcium binding protein B, all of which are markers of preadipocyte differentiation. These observed gene expression changes coincided with a decrease in cellular proliferation without affecting cellular triglyceride content. Taken together, these data suggest that MEHP exerts a differentiating effect on human preadipocytes. Interestingly, MEHP was able to temporarily increase TSPO mRNA levels through the PPAR-α and β/δ pathways. These results suggest that TSPO can be considered an important player in the differentiation process itself, or alternatively a factor whose presence is essential for adipocyte development.",PMC3244402
22125766,"Jong Geuk Kim, Ha Ryong Kim, Yong Joo Park, Kyu Hyuck Chung, Seung Min Oh",Molecular Cloning and Characterization of the Estrogen Receptor from the Striped Bitterling (Acheilognathus yamatsutae).,2011,"In order to identify the possibility of striped bitterling (SB) (Acheilognathus yamatsutae) being used as a test species for estrogenic endocrine disrupting chemicals (EEDCs), we carried out the cloning and sequence characterization of the estrogen receptor (ER). The ER from a striped bitterling was obtained by reverse transcriptase-polymerase chain reaction (RT-PCR), 5'- and 3'-rapid amplification of cDNA ends (5'-RACE and 3'-RACE) and T-vector cloning. The expression of ER mRNA was also analyzed in six tissues (brain, liver, kidney, gill, gonad, and intestines) by real-time PCR. We obtained an ER from the striped bitterling. The SB ER cDNA was 2189 base pairs (bp) in length and contained a 1707 bp open reading frame that encoded 568 amino acid residues. The SB ER amino acid sequence clustered in a monophyletic group with the ERα of other fish, and was more closely related to zebrafish ERα (88% identity) than to the ERα of other fish. The SB ER cDNA was divided into A/B, C, D, E and F domains. The SB ER has conserved important sequences for ER functions, such as the DNA binding domain (D domain), which are consistent with those of other teleosts. The ER of the striped bitterling could provide basic information in toxicological studies of EEDCs in the striped bitterling.",PMC3214976
21980399,"Toshinobu Tokumoto, Toshiya Yamaguchi, Sanae Ii, Mika Tokumoto",In vivo induction of oocyte maturation and ovulation in zebrafish.,2011,"The maturation of fish oocytes is a well-characterized system induced by progestins via non-genomic actions. In a previous study, we demonstrated that diethylstilbestrol (DES), a non-steroidal estrogen, induces fish oocyte maturation via the membrane progestin receptor (mPR). Here, we attempted to evaluate the effect of DES as an environmental endocrine disrupting chemical (EDC) upon fish oocyte maturation using live zebrafish. DES triggered oocyte maturation within several hours in vivo when administrated directly into the surrounding water. The natural teleost maturation-inducing hormone, 17alpha, 20beta-dihydroxy-4-pregnen-3-one (17,20beta-DHP) also induced oocyte maturation in vivo. Steroids such as testosterone, progesterone or 17alpha-hydroxyprogesterone were also effective in vivo. Further studies indicated that externally applied 17,20beta-DHP even induced ovulation. In contrast to 17,20beta -DHP, DES induced maturation but not ovulation. Theoretically this assay system provides a means to distinguish pathways involved in the induction of ovulation, which are known to be induced by genomic actions from the pathway normally involved in the induction of oocyte maturation, a typical non-genomic action-dependent pathway. In summary, we have demonstrated the effect of EDCs on fish oocyte maturation in vivo. To address the effects, we have explored a conceptually new approach to distinguish between the genomic and non-genomic actions induced by steroids. The assay can be applied to screens of progestin-like effects upon oocyte maturation and ovulation for small molecules of pharmacological agents or EDCs.",PMC3182199
21826169,"Kyung-A Hwang, Se-Hyung Park, Bo-Rim Yi, Kyung-Chul Choi",Gene alterations of ovarian cancer cells expressing estrogen receptors by estrogen and bisphenol a using microarray analysis.,2011,"Since endocrine disrupting chemicals (EDCs) may interfere with the endocrine system(s) of our body and have an estrogenicity, we evaluated the effect(s) of bisphenol A (BPA) on the transcriptional levels of altered genes in estrogen receptor (ER)-positive BG-1 ovarian cancer cells by microarray and real-time polymerase-chain reaction. In this study, treatment with 17β-estradiol (E(2)) or BPA increased mRNA levels of E(2)-responsive genes related to apoptosis, cancer and cell cycle, signal transduction and nucleic acid binding etc. In parallel with their microarray data, the mRNA levels of some altered genes including RAB31_MEMBER RAS ONCOGENE FAMILY (U59877), CYCLIN D1 (X59798), CYCLIN-DEPENDENT KINASE 4 (U37022), IGF-BINDING PROTEIN 4 (U20982), and ANTI-MULLERIAN HORMONE (NM_000479) were significantly induced by E(2) or BPA in this cell model. These results indicate that BPA in parallel with E(2) induced the transcriptional levels of E(2)-responsive genes in an estrogen receptor (ER)-positive BG-1 cells. In conclusion, these microarray and real-time polymerase-chain reaction results indicate that BPA, a potential weak estrogen, may have estrogenic effect by regulating E(2)-responsive genes in ER-positive BG-1 cells and BG-1 cells would be the best in vitro model to detect these estrogenic EDCs.",PMC3145995
21723217,"Marlo K Sellin Jeffries, Nicholas H Conoan, Marc B Cox, Jodi L Sangster, Heather A Balsiger, Andrew A Bridges, Tim Cowman, Lindsey A Knight, Shannon L Bartelt-Hunt, Alan S Kolok",The anti-estrogenic activity of sediments from agriculturally intense watersheds: assessment using in vivo and in vitro assays.,2011,"The goal of the current study was to determine whether sediments from agriculturally intense watersheds can act as a potential source of anti-estrogenic endocrine-disrupting compounds. The specific objectives of the current study were to determine (1) whether female fathead minnows (Pimephales promelas) experience alterations in endocrine function when exposed to sediments collected from agriculturally intense watersheds and (2) if these sediments display anti-estrogenic activity in an in vitro assay. In addition, sediment samples were analyzed for the presence of steroid hormones and pesticides associated with local agricultural practices. To accomplish this, sediments and water were collected from three sites within two agriculturally intense Nebraska watersheds (Bow Creek and the Elkhorn River). In 2009, minnows were exposed to sediment and/or water collected from the two Bow Creek sites (East Bow Creek and the Confluence) in the laboratory, while in 2010, minnows were exposed to sediment and/or water from East Bow Creek, the Confluence and the Elkhorn River. Following the 7-day exposure period, the hepatic mRNA expression of two-estrogen responsive genes, estrogen receptor α (ERα) and vitellogenin (Vtg) was determined. In 2009, females exposed to Confluence sediments, in the presence of laboratory water or Confluence water, experienced significant reductions in ERα expression relative to unexposed and Confluence water-exposed females. The defeminization of these females suggests the presence of a biologically available anti-estrogenic compound in sediments collected from this site. In 2010, sediments were assessed for anti-estrogenic activity on days 0 and 7 of the exposure period using a 4-h yeast estrogen screen. Lipophilic extracts (LEs) of day 0 sediments collected from the Confluence and the Elkhorn River induced significant reductions in the estrogenic reporter activity of treated yeast cultures suggesting the presence of a lipophilic anti-estrogenic compound in these extracts. Chemical analysis revealed the presence of a variety of steroid hormones, including those associated with the production of beef cattle (i.e. β-trenbolone, α-zearalanol and α-zearalenol), in sediments indicating that compounds utilized by local beef cattle operations are capable of entering nearby watersheds. Overall, the results of this study indicate that an environmentally relevant anti-estrogenic compound is present in sediments from agriculturally intense watersheds and that this compound is bioavailable to fish. Furthermore, the presence of steroid hormones in sediments from these watersheds provides evidence indicating that steroids are capable of sorbing to sediments.",PMC4605562
21561829,"Anne Riu, Marina Grimaldi, Albane le Maire, Gilbert Bey, Kevin Phillips, Abdelhay Boulahtouf, Elisabeth Perdu, Daniel Zalko, William Bourguet, Patrick Balaguer",Peroxisome proliferator-activated receptor γ is a target for halogenated analogs of bisphenol A.,2011,"The occurrence of halogenated analogs of the xenoestrogen bisphenol A (BPA) has been recently demonstrated both in environmental and human samples. These analogs include brominated [e.g., tetrabromobisphenol A (TBBPA)] and chlorinated [e.g., tetrachlorobisphenol A (TCBPA)] bisphenols, which are both flame retardants. Because of their structural homology with BPA, such chemicals are candidate endocrine disruptors. However, their possible target(s) within the nuclear hormone receptor superfamily has remained unknown. We investigated whether BPA and its halogenated analogs could be ligands of estrogen receptors (ERs) and peroxisome proliferator-activated receptors (PPARs) and act as endocrine-disrupting chemicals. We studied the activity of compounds using reporter cell lines expressing ERs and PPARs. We measured the binding affinities to PPARγ by competitive binding assays with [3H]-rosiglitazone and investigated the impact of TBBPA and TCBPA on adipocyte differentiation using NIH3T3-L1 cells. Finally, we determined the binding mode of halogenated BPAs to PPARγ by X-ray crystallography. We observed that TBBPA and TCBPA are human, zebrafish, and Xenopus PPARγ ligands and determined the mechanism by which these chemicals bind to and activate PPARγ. We also found evidence that activation of ERα, ERβ, and PPARγ depends on the degree of halogenation in BPA analogs. We observed that the bulkier brominated BPA analogs, the greater their capability to activate PPARγ and the weaker their estrogenic potential. Our results strongly suggest that polyhalogenated bisphenols could function as obesogens by acting as agonists to disrupt physiological functions regulated by human or animal PPARγ.",PMC3230400
21273127,"L Aghajanova, L C Giudice",Effect of bisphenol A on human endometrial stromal fibroblasts in vitro.,2011,"This study evaluated the effects of bisphenol A (BPA) on human endometrial stromal fibroblast (ESF) differentiation and expression of genes involved in oestrogen metabolism. Human ESF from eight hysterectomy specimens were cultured and treated with 5-100 μmol/l of BPA ± oestradiol or 8-br-cAMP for 48 h. mRNA expression was analysed by real-time reverse-transcription PCR. 8-br-cAMP-induced human ESF decidualization was confirmed by expression of insulin-like growth factor binding protein-1 (IGFBP1) and prolactin secretion. Short-term exposure (48 h) decreased human ESF proliferation (P<0.04) not due to apoptosis. High doses of BPA significantly induced IGFBP1 mRNA and protein, decreased P450scc mRNA, reversed the 8-br-cAMP-induced increase in HSD17B2 (oestradiol to oestrone conversion) in a dose-dependent manner and down-regulated HSD17B1 expression (oestrone to oestradiol conversion; P ≤ 0.03). 8-br-cAMP significantly potentiated this effect (P=0.028). BPA had no significant effect on aromatase and PPAR γ expression. The oestrogen-receptor antagonist ICI had no effect on gene expression in BPA-treated cells, and oestrogen receptor α, but not oestrogen receptor β, was significantly down-regulated by high doses of BPA (P=0.028). BPA has an endocrine-disrupting effect on human ESF function and gene expression but the underlying mechanisms appear not to involve oestrogen-mediated pathways.",PMC3836676
21270426,"Betina J Lew, Ravikumar Manickam, B Paige Lawrence",Activation of the aryl hydrocarbon receptor during pregnancy in the mouse alters mammary development through direct effects on stromal and epithelial tissues.,2011,"Activation of the aryl hydrocarbon receptor (AHR), an environment-sensing transcription factor, causes profound impairment of mammary gland differentiation during pregnancy. Defects include decreased ductal branching, poorly formed alveolar structures, suppressed expression of milk proteins, and failure to nutritionally support offspring. AHR is activated by numerous environmental toxins, such as 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), and plays an as yet poorly understood role in development and reproduction. To better understand how AHR activation affects pregnancy-associated mammary gland differentiation, we used a combination of ex vivo differentiation, mammary epithelial transplantation, and AHR-deficient mice to determine whether AHR modulates mammary development through a direct effect on mammary epithelial cells (MECs) or by altering paracrine or systemic factors that drive pregnancy-associated differentiation. Studies using mutant mice that express an AHR protein lacking the DNA-binding domain show that defects in pregnancy-associated differentiation require AHR:DNA interactions. We then used fluorescence-based cell sorting to compare changes in gene expression in MECs and whole mammary tissue to gain insight into affected signaling pathways. Our data indicate that activation of the AHR during pregnancy directly affects mammary tissue development via both a direct effect on MECs and through changes in cells of the fat pad, and point to gene targets in MECs and stromal tissues as putative AHR targets.",PMC3099582
21256200,"F J Ashcroft, J Y Newberg, E D Jones, I Mikic, M A Mancini",High content imaging-based assay to classify estrogen receptor-α ligands based on defined mechanistic outcomes.,2011,"Estrogen receptor-α (ER) is an important target both for therapeutic compounds and endocrine disrupting chemicals (EDCs); however, the mechanisms involved in chemical modulation of regulating ER transcriptional activity are inadequately understood. Here, we report the development of a high content analysis-based assay to describe ER activity that uniquely exploits a microscopically visible multi-copy integration of an ER-regulated promoter. Through automated single-cell analyses, we simultaneously quantified promoter occupancy, recruitment of transcriptional cofactors and large-scale chromatin changes in response to a panel of ER ligands and EDCs. Image-derived multi-parametric data was used to classify a panel of ligand responses at high resolution. We propose this system as a novel technology providing new mechanistic insights into EDC activities in a manner useful for both basic mechanistic studies and drug testing.",PMC3086628
21227907,"Joshua G DeKeyser, Elizabeth M Laurenzana, Eric C Peterson, Tao Chen, Curtis J Omiecinski",Selective phthalate activation of naturally occurring human constitutive androstane receptor splice variants and the pregnane X receptor.,2011,"Phthalates and other endocrine-disruptive chemicals are manufactured in large quantities for use as plasticizers and other commercial applications, resulting in ubiquitous human exposure and thus, concern regarding their toxicity. Innate defense against small molecule exposures is controlled in large part by the constitutive androstane receptor (CAR) and the pregnane X receptor (PXR). The human CAR gene undergoes multiple alternative splicing events resulting in the CAR2 and CAR3 variant receptors. Recent studies from our laboratory show that CAR2 is potently and specifically activated by di(2-ethylhexyl) phthalate (DEHP). We hypothesized that alternative splicing is a mechanism for increasing CAR's functional diversity, broadening the human receptors' repertoire of response to environmental xenobiotics. In these studies, we examine the interaction of alternatively spliced CARs and PXR with a range of suspected endocrine disruptors, including phthalates, bisphenol A (BPA), and 4-N-nonylphenol (NP). Transactivation and two-hybrid studies in COS-1 cells revealed differential selectivity of endocrine-disrupting chemicals for the variant CAR and PXR. Ex vivo studies showed DEHP and di-isononyl phthalate potently induced CYP2B6 and CYP3A4 expression in human hepatocytes. Mutation analysis of CAR2, in silico modeling, and ligand docking studies suggested that the SPTV amino acid insertion of CAR2 creates a unique ligand-binding pocket. Alternative gene splicing results in variant CAR receptors that selectively recognize phthalates and BPA. The interaction of phthalates with CAR and PXR suggests a xenobiotic response that is complex and biologically redundant.",PMC3107492
21206473,"Laura E Dickinson, Sharon Gerecht",Micropatterned surfaces to study hyaluronic acid interactions with cancer cells.,2010,"Cancer invasion and progression involves a motile cell phenotype, which is under complex regulation by growth factors/cytokines and extracellular matrix (ECM) components within the tumor microenvironment. Hyaluronic acid (HA) is one stromal ECM component that is known to facilitate tumor progression by enhancing invasion, growth, and angiogenesis(1). Interaction of HA with its cell surface receptor CD44 induces signaling events that promote tumor cell growth, survival, and migration, thereby increasing metastatic spread(2-3). HA is an anionic, nonsulfated glycosaminoglycan composed of repeating units of D-glucuronic acid and D-N-acetylglucosamine. Due to the presence of carboxyl and hydroxyl groups on repeating disaccharide units, native HA is largely hydrophilic and amenable to chemical modifications that introduce sulfate groups for photoreative immobilization (4-5). Previous studies involving the immobilizations of HA onto surfaces utilize the bioresistant behavior of HA and its sulfated derivative to control cell adhesion onto surfaces(6-7). In these studies cell adhesion preferentially occurs on non-HA patterned regions. To analyze cellular interactions with exogenous HA, we have developed patterned functionalized surfaces that enable a controllable study and high-resolution visualization of cancer cell interactions with HA. We utilized microcontact printing (uCP) to define discrete patterned regions of HA on glass surfaces. A ""tethering"" approach that applies carbodiimide linking chemistry to immobilize HA was used (8). Glass surfaces were microcontact printed with an aminosilane and reacted with a HA solution of optimized ratios of EDC and NHS to enable HA immobilization in patterned arrays. Incorporating carbodiimide chemistry with mCP enabled the immobilization of HA to defined regions, creating surfaces suitable for in vitro applications. Both colon cancer cells and breast cancer cells implicitly interacted with the HA micropatterned surfaces. Cancer cell adhesion occurred within 24 hours with proliferation by 48 hours. Using HA micropatterned surfaces, we demonstrated that cancer cell adhesion occurs through the HA receptor CD44. Furthermore, HA patterned surfaces were compatible with scanning electron microscopy (SEM) and allowed high resolution imaging of cancer cell adhesive protrusions and spreading on HA patterns to analyze cancer cell motility on exogenous HA.",PMC3159670
21081300,"David M Kristensen, Maria L Skalkam, Karine Audouze, Laurianne Lesné, Christele Desdoits-Lethimonier, Hanne Frederiksen, Søren Brunak, Niels E Skakkebæk, Bernard Jégou, Jacob B Hansen, Steffen Junker, Henrik Leffers",Many putative endocrine disruptors inhibit prostaglandin synthesis.,2011,"Prostaglandins (PGs) play key roles in development and maintenance of homeostasis of the adult body. Despite these important roles, it remains unclear whether the PG pathway is a target for endocrine disruption. However, several known endocrine-disrupting compounds (EDCs) share a high degree of structural similarity with mild analgesics. Using cell-based transfection and transduction experiments, mass spectrometry, and organotypic assays together with molecular modeling, we investigated whether inhibition of the PG pathway by known EDCs could be a novel point of endocrine disruption. We found that many known EDCs inhibit the PG pathway in a mouse Sertoli cell line and in human primary mast cells. The EDCs also reduced PG synthesis in ex vivo rat testis, and this reduction was correlated with a reduced testosterone production. The inhibition of PG synthesis occurred without involvement of canonical PG receptors or the peroxisome proliferator-activated receptors (PPARs), which have previously been described as targets of EDCs. Instead, our results suggest that the compounds may bind directly into the active site of the cyclooxygenase (COX) enzymes, thereby obstructing the conversion of arachidonic acid to PG precursors without interfering with the expression of the COX enzymes. A common feature of the PG inhibitory EDCs is the presence of aromatic groups that may stabilize binding in the hydrophobic active site of the COX enzymes. Our findings suggest a hitherto unknown mode of action by EDCs through inhibition of the PG pathway and suggest new avenues to investigate effects of EDCs on reproductive and immunological disorders that have become increasingly common in recent decades.",PMC3080937
21075131,"Conrad Shyu, Timothy D Cavileer, James J Nagler, F Marty Ytreberg",Computational estimation of rainbow trout estrogen receptor binding affinities for environmental estrogens.,2011,"Environmental estrogens have been the subject of intense research due to their documented detrimental effects on the health of fish and wildlife and their potential to negatively impact humans. A complete understanding of how these compounds affect health is complicated because environmental estrogens are a structurally heterogeneous group of compounds. In this work, computational molecular dynamics simulations were utilized to predict the binding affinity of different compounds using rainbow trout (Oncorhynchus mykiss) estrogen receptors (ERs) as a model. Specifically, this study presents a comparison of the binding affinity of the natural ligand estradiol-17β to the four rainbow trout ER isoforms with that of three known environmental estrogens 17α-ethinylestradiol, bisphenol A, and raloxifene. Two additional compounds, atrazine and testosterone, that are known to be very weak or non-binders to ERs were tested. The binding affinity of these compounds to the human ERα subtype is also included for comparison. The results of this study suggest that, when compared to estradiol-17β, bisphenol A binds less strongly to all four receptors, 17α-ethinylestradiol binds more strongly, and raloxifene has a high affinity for the α subtype only. The results also show that atrazine and testosterone are weak or non-binders to the ERs. All of the results are in excellent qualitative agreement with the known in vivo estrogenicity of these compounds in the rainbow trout and other fishes. Computational estimation of binding affinities could be a valuable tool for predicting the impact of environmental estrogens in fish and other animals.",PMC3022107
20946616,"Don Ding, Lei Xu, Hong Fang, Huixiao Hong, Roger Perkins, Steve Harris, Edward D Bearden, Leming Shi, Weida Tong",The EDKB: an established knowledge base for endocrine disrupting chemicals.,2010,"Endocrine disruptors (EDs) and their broad range of potential adverse effects in humans and other animals have been a concern for nearly two decades. Many putative EDs are widely used in commercial products regulated by the Food and Drug Administration (FDA) such as food packaging materials, ingredients of cosmetics, medical and dental devices, and drugs. The Endocrine Disruptor Knowledge Base (EDKB) project was initiated in the mid 1990's by the FDA as a resource for the study of EDs. The EDKB database, a component of the project, contains data across multiple assay types for chemicals across a broad structural diversity. This paper demonstrates the utility of EDKB database, an integral part of the EDKB project, for understanding and prioritizing EDs for testing. The EDKB database currently contains 3,257 records of over 1,800 EDs from different assays including estrogen receptor binding, androgen receptor binding, uterotropic activity, cell proliferation, and reporter gene assays. Information for each compound such as chemical structure, assay type, potency, etc. is organized to enable efficient searching. A user-friendly interface provides rapid navigation, Boolean searches on EDs, and both spreadsheet and graphical displays for viewing results. The search engine implemented in the EDKB database enables searching by one or more of the following fields: chemical structure (including exact search and similarity search), name, molecular formula, CAS registration number, experiment source, molecular weight, etc. The data can be cross-linked to other publicly available and related databases including TOXNET, Cactus, ChemIDplus, ChemACX, Chem Finder, and NCI DTP. The EDKB database enables scientists and regulatory reviewers to quickly access ED data from multiple assays for specific or similar compounds. The data have been used to categorize chemicals according to potential risks for endocrine activity, thus providing a basis for prioritizing chemicals for more definitive but expensive testing. The EDKB database is publicly available and can be found online at http://edkb.fda.gov/webstart/edkb/index.html.",PMC3026379
20926581,"Hoa H Le, Scott M Belcher",Rapid signaling actions of environmental estrogens in developing granule cell neurons are mediated by estrogen receptor ß.,2010,"Estrogenic endocrine disrupting chemicals (EDCs) constitute a diverse group of man-made chemicals and natural compounds derived from plants and microbial metabolism. Estrogen-like actions are mediated via the nuclear hormone receptor activity of estrogen receptor (ER)α and ERβ and rapid regulation of intracellular signaling cascades. Previous study defined cerebellar granule cell neurons as estrogen responsive and that granule cell precursor viability was developmentally sensitive to estrogens. In this study experiments using Western blot analysis and pharmacological approaches have characterized the receptor and signaling modes of action of selective and nonselective estrogen ligands in developing cerebellar granule cells. Estrogen treatments were found to briefly increase ERK1/2-phosphorylation and then cause prolonged depression of ERK1/2 activity. The sensitivity of granule cell precursors to estrogen-induced cell death was found to require the integrated activation of membrane and intracellular ER signaling pathways. The sensitivity of granule cells to selective and nonselective ER agonists and a variety of estrogenic and nonestrogenic EDCs was also examined. The ERβ selective agonist DPN, but not the ERα selective agonist 4,4',4'-(4-propyl-[1H]-pyrazole-1,3,5-triyl) trisphenol or other ERα-specific ligands, stimulated cell death. Only EDCs with selective or nonselective ERβ activities like daidzein, equol, diethylstilbestrol, and bisphenol A were observed to induce E2-like neurotoxicity supporting the conclusion that estrogen sensitivity in granule cells is mediated via ERβ. The presented results also demonstrate the utility of estrogen sensitive developing granule cells as an in vitro assay for elucidating rapid estrogen-signaling mechanisms and to detect EDCs that act at ERβ to rapidly regulate intracellular signaling.",PMC2999500
20821664,"Cynthia V Rider, Phillip C Hartig, Mary C Cardon, Christy R Lambright, Kathy L Bobseine, Louis J Guillette, L Earl Gray, Vickie S Wilson",Differences in sensitivity but not selectivity of xenoestrogen binding to alligator versus human estrogen receptor alpha.,2010,"Reproductive abnormalities in alligators exposed to contaminants in Lake Apopka, Florida, USA represent a clear example of endocrine disruption in wildlife. Several of these contaminants that are not able to bind to mammalian estrogen receptors (such as atrazine and cyanazine) have previously been reported to bind to the alligator estrogen receptor from oviductal tissue. Binding of known Lake Apopka contaminants to full length estrogen receptors alpha from human (hERalpha) and alligator (aERalpha) was assessed in a side-by-side comparison within the same assay system. Baculovirus-expressed recombinant hERalpha and aERalpha were used in a competitive binding assay. Atrazine and cyanazine were not able to bind to either receptor. p,p'-Dicofol was able to bind to aERalpha with a concentration inhibiting 50% of binding (IC50) of 4 microM, while only partially displacing 17beta-estradiol (E2) from hERalpha and yielding a projected IC50 of 45 microM. Chemicals that only partially displaced E2 from either receptor, including some dichlorodiphenyltrichloroethane (DDT) metabolites and trans-nonachlor, appeared to have higher affinity for aERalpha than hERalpha. p,p'-Dicofol-mediated transcriptional activation through aERalpha and hERalpha was assessed to further explore the preferential binding of p,p'-dicofol to aERalpha over hERalpha. p,p'-Dicofol was able to stimulate transcriptional activation in a similar manner with both receptors. However, the in vitro results obtained with p,p'-dicofol were not reflected in an in vivo mammalian model, where Kelthane (mixed o,p'- and p,p'-dicofol isomers) did not elicit estrogenic effects. In conclusion, although there was no evidence of exclusively species-specific estrogen receptor binders, some xenoestrogens, especially p,p'-dicofol, had a higher affinity for aERalpha than for hERalpha.",PMC2944037
20821527,"Ben D Giudice, Thomas M Young",The antimicrobial triclocarban stimulates embryo production in the freshwater mudsnail Potamopyrgus antipodarum.,2010,"Recent research has indicated that the antimicrobial chemical triclocarban (TCC) represents a new type of endocrine disruptor, amplifying the transcriptional activity of steroid hormones and their receptors while itself exhibiting little affinity for these receptors. The effects of TCC were studied in the freshwater mudsnail Potamopyrgus antipodarum. Specimens were exposed to concentrations ranging from 0.05 to 10.5 microg/L dissolved TCC and were removed and dissected, and embryos contained within the brood pouch were counted and classified as shelled or unshelled after two and four weeks of exposure. After four weeks, environmentally relevant TCC concentrations of 1.6 to 10.5 microg/L resulted in statistically significant increases in the number of unshelled embryos, whereas 0.2, 1.6, and 10.5 microg/L exposures significantly increased numbers of shelled embryos. The lowest observed effect concentration (LOEC) was 0.2 microg/L, the no observed effect concentration (NOEC) was 0.05 microg/L; the 10% effective concentration (EC10) and the median effective concentration (EC50) for unshelled effects were 0.5 microg/L and 2.5 microg/L, respectively. Given the widespread occurrence of TCC in the environment and the effects shown at environmentally relevant concentrations, these results indicate that TCC may be causing reproductive effects in the environment. Furthermore, the present study indicates that environmental risk from a new class of endocrine-disrupting chemicals (EDCs) is both qualitatively and quantitatively similar to risk from existing classes of EDCs.",PMC3040035
