PM ID,Entity,Class,Sentence id
28368545,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,8
28368545,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
28368545,increased,ACTIVITY,11
28368545,increased,ACTIVITY,12
28368545,decreased,ACTIVITY,12
28368545,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,13
28368545,induces,ACTIVITY,13
28368545,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
28392401,effects,ACTIVITY,3
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,6
28392401,access,ACTIVITY,6
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,7
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,8
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,12
28392401,altered,ACTIVITY,15
28392401,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
28404993,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28404993,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28404993,impacts,ACTIVITY,1
28404993,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28404993,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28404993,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28404993,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28404993,immunomodulatory,ACTIVITY,5
28404993,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
28404993,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28404993,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28404993,impacts,ACTIVITY,title
28406917,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28406917,changes,ACTIVITY,1
28406917,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28406917,associated,ACTIVITY,4
28406917,increased,ACTIVITY,4
28406917,impact,ACTIVITY,13
28406917,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28406917,changes,ACTIVITY,title
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,1
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,2
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,3
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,5
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,8
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,11
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,12
28410519,atrazine,ENDOCRINE_DISRUPTING_CHEMICAL,title
28411449,serum,TARGET,4
28411449,intelligibility,ACTIVITY,7
28415704,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
28415704,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,2
28415704,impact,ACTIVITY,2
28415704,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,3
28415704,bwday,ACTIVITY,3
28415704,changed,ACTIVITY,4
28415704,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,5
28415704,detected,ACTIVITY,6
28415704,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,7
28415704,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,8
28415704,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,9
28415704,induced,ACTIVITY,9
28415704,caused,ACTIVITY,9
28415704,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,10
28415704,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
28451711,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28451711,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28451711,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28451711,4-tert-octylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28451711,4-nonylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28451711,phenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
28451711,influenced,ACTIVITY,6
28451711,containers,ACTIVITY,6
28451711,phenol,ENDOCRINE_DISRUPTING_CHEMICAL,7
28451711,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
28451711,influenced,ACTIVITY,8
28451711,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28488362,inflation,ACTIVITY,1
28488362,regulated,ACTIVITY,2
28488362,reduced,ACTIVITY,8
28488362,reduced,ACTIVITY,9
28488362,increased,ACTIVITY,10
28488362,decreased,ACTIVITY,10
28488362,up-regulated in,ACTIVITY,11
28488362,inhibition,ACTIVITY,12
28488362,inflation,ACTIVITY,title
28526030,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28526030,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28526030,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28526030,blood,TARGET,7
28526030,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,7
28526030,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
28526030,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,8
28526030,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
28526030,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,9
28526030,increases,ACTIVITY,9
28526030,decreases,ACTIVITY,9
28526030,increased,ACTIVITY,9
28526030,changes,ACTIVITY,10
28526030,changes,ACTIVITY,12
28526030,mediated,ACTIVITY,12
28526030,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28527915,methylparaben,ENDOCRINE_DISRUPTING_CHEMICAL,1
28527915,serum,TARGET,3
28527915,promoted,ACTIVITY,3
28527915,suppressed,ACTIVITY,3
28527915,methylparaben,ENDOCRINE_DISRUPTING_CHEMICAL,6
28527915,suppressed,ACTIVITY,6
28527915,methylparaben,ENDOCRINE_DISRUPTING_CHEMICAL,7
28527915,glucocorticoid receptor,TARGET,7
28527915,activate,ACTIVITY,7
28527915,attenuated,ACTIVITY,8
28527915,affected,ACTIVITY,9
28527915,detected,ACTIVITY,11
28527915,methylparaben,ENDOCRINE_DISRUPTING_CHEMICAL,title
28535311,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28535311,uptake,ACTIVITY,1
28535311,endocrine disruptors,ENDOCRINE_DISRUPTING_CHEMICAL,3
28535311,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,5
28535311,3he2,ACTIVITY,5
28535311,increased,ACTIVITY,6
28535311,increased,ACTIVITY,7
28535311,up by the,ACTIVITY,9
28535311,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28535311,uptake,ACTIVITY,title
28536195,increases,ACTIVITY,2
28536195,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,6
28536195,detected,ACTIVITY,7
28536195,binding activity,ACTIVITY,7
28536195,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,8
28536195,mediated,ACTIVITY,8
28549143,impacts,ACTIVITY,2
28549143,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
28549143,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28549143,induced,ACTIVITY,3
28549143,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
28549143,liver,TARGET,4
28549143,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28549143,altered,ACTIVITY,5
28549143,liver,TARGET,6
28549143,increased,ACTIVITY,6
28549143,increased,ACTIVITY,7
28549143,increased,ACTIVITY,9
28549143,impact,ACTIVITY,10
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,1
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,2
28583664,investigate,ACTIVITY,2
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,5
28583664,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,6
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,7
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,8
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,9
28583664,decreases,ACTIVITY,9
28583664,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,title
28611354,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28611354,affect,ACTIVITY,2
28611354,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,4
28611354,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,4
28611354,adulthood,ACTIVITY,4
28611354,"up-regulated,",ACTIVITY,7
28611354,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
28611354,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,8
28611354,decrease,ACTIVITY,8
28611354,detected,ACTIVITY,8
28611354,infertility,ACTIVITY,10
28611354,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28634325,dibenzoate,ACTIVITY,3
28634325,decrease,ACTIVITY,8
28634325,anogenital,ACTIVITY,8
28634325,increase,ACTIVITY,8
28634325,decreases,ACTIVITY,8
28637469,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,1
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28637469,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,3
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28637469,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,3
28637469,alters,ACTIVITY,3
28637469,altered,ACTIVITY,3
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28637469,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
28637469,serum,TARGET,7
28637469,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
28637469,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,7
28637469,reduced,ACTIVITY,9
28637469,increase,ACTIVITY,10
28637469,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,12
28637469,associated,ACTIVITY,12
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,14
28637469,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,14
28637469,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
28637469,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,title
28644858,inhibits,ACTIVITY,1
28644858,affected,ACTIVITY,2
28644858,investigate,ACTIVITY,5
28644858,reduced,ACTIVITY,10
28644858,tshr,TARGET,11
28644858,tshr,TARGET,13
28644858,inhibits,ACTIVITY,title
28657891,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28657891,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28657891,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28657891,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28657891,rating,ACTIVITY,6
28657891,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
28657891,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
28657891,associated,ACTIVITY,10
28657891,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
28657891,associated,ACTIVITY,12
28657891,associated,ACTIVITY,13
28657891,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28662416,disruption,ACTIVITY,2
28662416,changes,ACTIVITY,8
28662416,brain,TARGET,9
28662416,disrupt,ACTIVITY,11
28662416,activation,ACTIVITY,12
28662416,inhibition,ACTIVITY,13
28662416,brain,TARGET,15
28662416,"antagonist, although",ACTIVITY,16
28728138,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28728138,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28728138,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28728138,investigate,ACTIVITY,6
28728138,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,14
28728138,alter,ACTIVITY,14
28728138,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28736785,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
28736785,interact,ACTIVITY,2
28736785,activity,ACTIVITY,3
28736785,changes,ACTIVITY,4
28736785,increased,ACTIVITY,5
28736785,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,6
28745404,bass,ACTIVITY,1
28745404,activity,ACTIVITY,1
28745404,discharges,ACTIVITY,7
28745404,density,ACTIVITY,10
28745404,bass,ACTIVITY,title
28745404,activity,ACTIVITY,title
28747197,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28747197,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28747197,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28747197,brain,TARGET,2
28747197,affect,ACTIVITY,2
28747197,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28747197,blood,TARGET,7
28747197,increase,ACTIVITY,9
28747197,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28761072,contaminated,ACTIVITY,2
28761072,represented,ACTIVITY,2
28761072,liver,TARGET,4
28761072,affected,ACTIVITY,7
28761072,liver,TARGET,8
28764921,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28764921,identifying,ACTIVITY,1
28764921,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28764921,rating,ACTIVITY,5
28764921,increase,ACTIVITY,9
28764921,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
28764921,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28764921,identifying,ACTIVITY,title
28787797,controlled,ACTIVITY,2
28787797,intricate,ACTIVITY,2
28787797,induced,ACTIVITY,3
28787797,reduced,ACTIVITY,6
28787797,reduced,ACTIVITY,7
28796631,disruption,ACTIVITY,1
28796631,disrupt,ACTIVITY,4
28796631,effect,ACTIVITY,5
28796631,theophylline,ENDOCRINE_DISRUPTING_CHEMICAL,7
28796631,ketoconazole,ENDOCRINE_DISRUPTING_CHEMICAL,7
28796631,propiconazole,ENDOCRINE_DISRUPTING_CHEMICAL,7
28796631,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
28796631,increased,ACTIVITY,9
28796631,disruption,ACTIVITY,title
28800472,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
28800472,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28800472,relation,ACTIVITY,1
28800472,increased,ACTIVITY,3
28800472,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
28800472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28800472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
28800472,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,7
28800472,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
28800472,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
28800472,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,9
28800472,associated,ACTIVITY,9
28800472,increase,ACTIVITY,9
28800472,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,10
28800472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
28800472,susceptibility,ACTIVITY,11
28800472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
28800472,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,12
28800472,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
28800472,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28800472,relation,ACTIVITY,title
28812018,endocrine disruptors,ENDOCRINE_DISRUPTING_CHEMICAL,2
28812018,activity,ACTIVITY,2
28812018,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,3
28812018,tebuconazole,ENDOCRINE_DISRUPTING_CHEMICAL,3
28812018,triadimefon,ENDOCRINE_DISRUPTING_CHEMICAL,3
28812018,infections,ACTIVITY,3
28812018,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,4
28812018,tebuconazole,ENDOCRINE_DISRUPTING_CHEMICAL,4
28812018,triadimefon,ENDOCRINE_DISRUPTING_CHEMICAL,4
28812018,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,6
28812018,tebuconazole,ENDOCRINE_DISRUPTING_CHEMICAL,6
28812018,triadimefon,ENDOCRINE_DISRUPTING_CHEMICAL,6
28812018,inhibit,ACTIVITY,6
28812018,inhibited,ACTIVITY,6
28822238,impacted,ACTIVITY,3
28822238,skin,TARGET,9
28822238,associated,ACTIVITY,9
28822238,researchers,ACTIVITY,12
28830670,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,1
28830670,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,6
28830670,phenol,ENDOCRINE_DISRUPTING_CHEMICAL,6
28830670,increased,ACTIVITY,6
28830670,increased,ACTIVITY,9
28830670,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,10
28830670,increased,ACTIVITY,10
28830670,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
28830670,mono-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
28830670,decreased,ACTIVITY,11
28830670,increased,ACTIVITY,11
28830670,increased,ACTIVITY,12
28830670,decrease,ACTIVITY,12
28830670,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,13
28830670,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,title
28839182,increased,ACTIVITY,1
28839182,impacts,ACTIVITY,2
28839182,increases,ACTIVITY,3
28839182,affect,ACTIVITY,3
28839182,activity,ACTIVITY,3
28839182,ethinylestradiol,ENDOCRINE_DISRUPTING_CHEMICAL,5
28839182,bifenthrin,ENDOCRINE_DISRUPTING_CHEMICAL,5
28839182,influenced,ACTIVITY,7
28839182,increased,ACTIVITY,8
28839182,impact,ACTIVITY,8
28839182,endocrine disruptors,ENDOCRINE_DISRUPTING_CHEMICAL,10
28839182,detected,ACTIVITY,10
28839182,increased,ACTIVITY,title
28857258,disrupt,ACTIVITY,2
28857258,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
28857258,mediated,ACTIVITY,3
28857258,4-t-octylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,7
28857258,4-chloro-3-methylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,7
28857258,tamoxifen,ENDOCRINE_DISRUPTING_CHEMICAL,7
28857258,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,7
28878198,advising,ACTIVITY,8
28890130,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28890130,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28890130,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28890130,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
28890130,brain,TARGET,4
28890130,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,4
28890130,disrupt,ACTIVITY,4
28890130,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28890130,brain,TARGET,5
28890130,changes,ACTIVITY,5
28890130,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,6
28890130,ethinylestradiol,ENDOCRINE_DISRUPTING_CHEMICAL,6
28890130,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
28890130,brain,TARGET,10
28890130,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
28890130,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28924161,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,1
28924161,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,4
28924161,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
28924161,affected,ACTIVITY,6
28924161,decreased,ACTIVITY,7
28924161,decreased,ACTIVITY,8
28924161,increased,ACTIVITY,8
28924161,and,ACTIVITY,9
28924161,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,title
28934718,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
28934718,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
28934718,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28934718,disrupt,ACTIVITY,3
28934718,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
28934718,increase,ACTIVITY,7
28934718,detected,ACTIVITY,8
28934718,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
28934718,disrupt,ACTIVITY,11
28934718,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
28937960,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28937960,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28937960,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,3
28937960,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,4
28937960,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
28937960,benzophenone-3,ENDOCRINE_DISRUPTING_CHEMICAL,5
28937960,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28937960,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,5
28937960,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,5
28937960,incidence,ACTIVITY,7
28937960,mono-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,8
28937960,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,8
28937960,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
28937960,internalizing,ACTIVITY,8
28943455,assaying,ACTIVITY,1
28943455,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,4
28943455,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,5
28943455,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28943455,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,5
28943455,increased,ACTIVITY,6
28943455,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
28943455,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,11
28943455,assaying,ACTIVITY,title
28945943,interactions,ACTIVITY,1
28945943,driven,ACTIVITY,4
28964733,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28964733,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28964733,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28964733,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28964733,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
28964733,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
28964733,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
28964733,increased,ACTIVITY,7
28964733,increased,ACTIVITY,10
28964733,emitted,ACTIVITY,10
28964733,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,13
28964733,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28970132,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
28970132,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
28970132,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
28970132,plasticizer,ENDOCRINE_DISRUPTING_CHEMICAL,2
28970132,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
28970132,affects,ACTIVITY,3
28970132,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
28970132,numbers,ACTIVITY,5
28970132,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,8
28970132,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
28970132,cholesterol,ENDOCRINE_DISRUPTING_CHEMICAL,8
28970132,decreased,ACTIVITY,8
28970132,altered,ACTIVITY,8
28970132,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
28970132,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
28973696,brain,TARGET,2
28973696,serum,TARGET,3
28973696,brain,TARGET,4
28973696,inhibition,ACTIVITY,4
28973696,deficits,ACTIVITY,4
28973696,serum,TARGET,5
28973696,decreases,ACTIVITY,6
28973696,serum,TARGET,7
28973696,decreased,ACTIVITY,7
28973696,brain,TARGET,9
28973696,increases,ACTIVITY,9
28973696,brain,TARGET,10
29019933,investigate,ACTIVITY,2
29019933,humic acid,ENDOCRINE_DISRUPTING_CHEMICAL,4
29019933,humic acid,ENDOCRINE_DISRUPTING_CHEMICAL,8
29019933,attractions,ACTIVITY,9
29024969,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,2
29024969,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,3
29024969,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,4
29024969,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,12
29024969,mono-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,12
29024969,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,17
29031189,intact,ACTIVITY,3
29031189,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,4
29031189,dihydrotestosterone,ENDOCRINE_DISRUPTING_CHEMICAL,4
29064414,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
29064414,phthalate esters,ENDOCRINE_DISRUPTING_CHEMICAL,2
29064414,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,3
29064414,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,5
29064414,dexamethasone,ENDOCRINE_DISRUPTING_CHEMICAL,6
29064414,induced,ACTIVITY,6
29064414,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,7
29064414,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,8
29064414,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
29078782,changes,ACTIVITY,3
29078782,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
29078782,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,4
29078782,blood,TARGET,6
29092056,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
29092056,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
29092056,increasing,ACTIVITY,4
29092056,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,6
29092056,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
29092056,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
29092056,decreased,ACTIVITY,9
29092056,decreased,ACTIVITY,11
29092056,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,13
29092056,suppressed,ACTIVITY,13
29092056,mediated,ACTIVITY,13
29092056,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,14
29092056,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
29107581,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
29107581,brain,TARGET,1
29107581,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,1
29107581,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
29107581,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,2
29107581,brain,TARGET,3
29107581,estrogen receptor,TARGET,4
29107581,brain,TARGET,4
29107581,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
29107581,altered,ACTIVITY,6
29107581,reduced,ACTIVITY,6
29107581,brain,TARGET,7
29107581,dose-,ACTIVITY,7
29107581,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
29107581,brain,TARGET,title
29107581,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,title
29118024,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,1
29118024,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,4
29118024,induced,ACTIVITY,4
29118024,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,5
29118024,arsenite,ENDOCRINE_DISRUPTING_CHEMICAL,5
29118024,instead,ACTIVITY,9
